domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,boutEndDate,eventID,taxonID,taxonRank,scientificName,morphospeciesID,identificationQualifier,dataQF,specimenNumber,fishTotalLength,fishWeight,samplerType,efMortality,efInjury,fishLifeStage
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,2,114,16,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,22,197,70,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,24,153,33,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,12,106,10,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,8,222,90,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,23,124,20,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,26,192,66,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,6,86,7,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,11,118,15,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,18,118,18,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,3,119,16,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,10,114,16,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,9,117,16,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,21,136,25,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,19,99,9,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,25,107,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,7,105,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,20,91,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,5,127,16,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,16,116,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,17,108,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,15,221,96,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,4,103,10,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,13,125,16,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,27,109,11,electrofisher,Y,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,1,221,105,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T17:45:00Z,2019-04-22T20:15:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,14,99,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T21:33:00Z,2019-04-22T22:33:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,2,93,10,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T21:33:00Z,2019-04-22T22:33:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,4,100,10,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T21:33:00Z,2019-04-22T22:33:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,3,121,18,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T21:33:00Z,2019-04-22T22:33:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,NA,NA,6,28,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T21:33:00Z,2019-04-22T22:33:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,7,185,62,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T21:33:00Z,2019-04-22T22:33:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,1,115,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T21:33:00Z,2019-04-22T22:33:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,5,205,79,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T23:00:00Z,2019-04-23T00:05:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,4,228,116,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T23:00:00Z,2019-04-23T00:05:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,3,96,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T23:00:00Z,2019-04-23T00:05:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,2,116,10,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T23:00:00Z,2019-04-23T00:05:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,7,90,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T23:00:00Z,2019-04-23T00:05:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,5,87,7,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T23:00:00Z,2019-04-23T00:05:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,9,205,79,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T23:00:00Z,2019-04-23T00:05:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,6,106,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T23:00:00Z,2019-04-23T00:05:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,8,112,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T23:00:00Z,2019-04-23T00:05:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,10,196,68,electrofisher,Y,NA,adult
D17,BIGC,BIGC.AOS.fish.point.01,2019-04-22T23:00:00Z,2019-04-23T00:05:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,1,102,11,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,25,105,11,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,24,200,73,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,14,145,33,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,6,151,37,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,11,98,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,7,117,15,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,19,210,90,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,26,118,14,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,5,118,16,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,33,95,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,23,210,86,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,36,121,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,22,92,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,13,128,23,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,30,118,18,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,15,126,19,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,4,205,85,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,27,103,11,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,8,100,9,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,1,121,20,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,20,192,67,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,31,114,13,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,17,145,29,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,32,110,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,35,199,72,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,2,109,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,3,144,30,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,NA,NA,16,30,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,34,105,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,29,110,16,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,18,112,15,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,10,121,18,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,12,94,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,21,215,92,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,28,90,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,1,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,9,95,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,cf. genus,NA,14,31,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,NA,NA,18,29,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,NA,NA,21,24,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,NA,NA,17,29,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,NA,NA,20,33,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,4,129,20,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,cf. genus,NA,13,26,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,7,117,16,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,3,191,69,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,cf. genus,NA,12,28,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,9,108,12,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,cf. genus,NA,15,32,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,1,102,10,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,NA,NA,19,28,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,2,242,145,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,6,89,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,cf. genus,NA,11,34,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,10,103,10,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,NA,NA,23,30,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,NA,NA,16,25,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,8,123,16,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,SALTRU,species,Salmo trutta,NA,NA,NA,5,109,11,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2,2019-04-25T22:55:00Z,BIGC.2019.spring,OTHE,phylum,Chordata sp.,D17.BIGC.2019.MorphA,NA,NA,22,31,0.3,electrofisher,NA,NA,young of year
D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,3,2019-04-25T22:55:00Z,BIGC.2019.spring,SALSP2,family,Salmonidae sp.,NA,NA,NA,8,197,60,electrofisher,NA,NA,adult
